,ID,Age,Overall,Potential,International Reputation,Weak Foot,Skill Moves,Jersey Number,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes
10273,189010,29,65.0,65,1.0,3.0,2.0,22.0,32.0,32.0,61.0,57.0,51.0,52.0,54.0,28.0,59.0,53.0,44.0,42.0,60.0,65.0,60.0,59.0,67.0,83.0,75.0,53.0,85.0,68.0,50.0,45.0,45.0,66.0,65.0,66.0,65.0,14.0,11.0,6.0,7.0,8.0
10274,203347,27,65.0,65,1.0,4.0,3.0,15.0,67.0,60.0,33.0,65.0,49.0,63.0,62.0,60.0,58.0,64.0,71.0,75.0,72.0,63.0,72.0,56.0,74.0,75.0,70.0,58.0,57.0,57.0,61.0,69.0,51.0,60.0,55.0,61.0,60.0,11.0,8.0,16.0,12.0,15.0
10275,204883,24,65.0,69,1.0,3.0,1.0,30.0,10.0,9.0,15.0,31.0,13.0,12.0,14.0,13.0,21.0,22.0,43.0,57.0,39.0,68.0,54.0,21.0,57.0,28.0,65.0,10.0,26.0,18.0,11.0,14.0,15.0,53.0,12.0,14.0,12.0,66.0,62.0,57.0,61.0,67.0
10276,214099,23,65.0,71,1.0,3.0,3.0,10.0,54.0,59.0,44.0,63.0,38.0,66.0,25.0,29.0,41.0,66.0,80.0,69.0,85.0,74.0,79.0,49.0,81.0,62.0,62.0,41.0,58.0,53.0,62.0,63.0,49.0,65.0,49.0,53.0,51.0,14.0,7.0,8.0,11.0,15.0
10277,225363,23,65.0,71,1.0,3.0,4.0,11.0,55.0,57.0,40.0,64.0,59.0,71.0,64.0,57.0,59.0,67.0,71.0,68.0,90.0,56.0,83.0,61.0,66.0,67.0,52.0,47.0,56.0,48.0,60.0,65.0,55.0,61.0,29.0,48.0,49.0,10.0,14.0,13.0,8.0,15.0
10278,233043,29,65.0,65,1.0,2.0,2.0,27.0,40.0,26.0,66.0,68.0,34.0,47.0,33.0,52.0,68.0,55.0,61.0,62.0,55.0,62.0,59.0,46.0,57.0,74.0,83.0,33.0,70.0,63.0,43.0,59.0,42.0,66.0,62.0,59.0,51.0,11.0,10.0,15.0,10.0,11.0
10279,193875,27,65.0,65,1.0,4.0,2.0,19.0,60.0,23.0,48.0,64.0,43.0,63.0,49.0,27.0,57.0,62.0,78.0,74.0,76.0,60.0,71.0,50.0,86.0,81.0,65.0,47.0,59.0,60.0,60.0,56.0,40.0,61.0,59.0,61.0,60.0,6.0,8.0,15.0,15.0,9.0
10280,210772,25,65.0,70,1.0,2.0,1.0,21.0,15.0,14.0,15.0,23.0,15.0,12.0,18.0,14.0,26.0,18.0,30.0,29.0,29.0,60.0,34.0,36.0,33.0,41.0,75.0,12.0,35.0,21.0,13.0,23.0,26.0,32.0,16.0,15.0,16.0,68.0,63.0,64.0,63.0,62.0
10281,148564,33,65.0,65,2.0,3.0,3.0,21.0,64.0,59.0,33.0,67.0,61.0,63.0,66.0,58.0,64.0,63.0,69.0,68.0,68.0,61.0,74.0,62.0,70.0,62.0,49.0,64.0,90.0,42.0,62.0,60.0,53.0,55.0,29.0,38.0,45.0,14.0,11.0,13.0,7.0,16.0
10282,240212,25,65.0,68,1.0,3.0,1.0,30.0,13.0,5.0,10.0,29.0,6.0,8.0,10.0,11.0,26.0,13.0,39.0,44.0,34.0,53.0,21.0,23.0,34.0,20.0,73.0,6.0,21.0,6.0,6.0,25.0,19.0,54.0,9.0,12.0,10.0,66.0,62.0,63.0,65.0,67.0
10283,181844,32,65.0,65,1.0,3.0,3.0,19.0,66.0,65.0,49.0,60.0,75.0,64.0,55.0,47.0,52.0,64.0,67.0,69.0,65.0,64.0,73.0,67.0,73.0,57.0,53.0,65.0,55.0,56.0,64.0,64.0,69.0,50.0,42.0,32.0,34.0,11.0,15.0,13.0,8.0,12.0
10284,189780,28,65.0,65,1.0,4.0,2.0,5.0,55.0,31.0,58.0,55.0,29.0,56.0,44.0,33.0,47.0,55.0,71.0,72.0,62.0,64.0,61.0,43.0,74.0,71.0,76.0,32.0,70.0,66.0,33.0,51.0,37.0,60.0,68.0,64.0,63.0,13.0,8.0,6.0,16.0,8.0
10285,208983,28,65.0,65,1.0,4.0,3.0,17.0,58.0,55.0,50.0,67.0,61.0,65.0,64.0,68.0,63.0,67.0,76.0,67.0,78.0,65.0,81.0,68.0,79.0,74.0,56.0,66.0,58.0,64.0,59.0,52.0,45.0,63.0,60.0,61.0,63.0,10.0,7.0,7.0,9.0,16.0
10286,235095,22,65.0,72,1.0,4.0,2.0,28.0,35.0,43.0,52.0,64.0,39.0,57.0,33.0,36.0,59.0,63.0,67.0,57.0,70.0,65.0,67.0,45.0,61.0,85.0,58.0,58.0,66.0,66.0,64.0,58.0,39.0,68.0,52.0,65.0,62.0,6.0,15.0,8.0,6.0,13.0
10287,239703,23,65.0,72,1.0,3.0,3.0,17.0,60.0,52.0,55.0,62.0,40.0,67.0,58.0,38.0,64.0,64.0,73.0,75.0,77.0,63.0,69.0,61.0,65.0,80.0,70.0,56.0,63.0,57.0,58.0,61.0,41.0,61.0,55.0,62.0,62.0,12.0,10.0,13.0,7.0,12.0
10288,118359,35,65.0,65,1.0,3.0,2.0,18.0,58.0,62.0,70.0,63.0,63.0,60.0,55.0,63.0,56.0,63.0,53.0,54.0,55.0,68.0,53.0,68.0,83.0,70.0,83.0,64.0,74.0,35.0,58.0,64.0,71.0,67.0,36.0,44.0,45.0,7.0,6.0,8.0,14.0,16.0
10289,208984,28,65.0,65,1.0,4.0,2.0,13.0,63.0,55.0,49.0,62.0,58.0,67.0,68.0,42.0,54.0,62.0,76.0,80.0,72.0,60.0,70.0,66.0,65.0,82.0,62.0,61.0,49.0,32.0,58.0,52.0,53.0,61.0,44.0,36.0,40.0,10.0,11.0,12.0,7.0,15.0
10290,223320,30,65.0,65,1.0,3.0,3.0,99.0,62.0,58.0,57.0,61.0,48.0,65.0,47.0,39.0,46.0,65.0,79.0,78.0,80.0,63.0,76.0,71.0,57.0,69.0,58.0,58.0,77.0,51.0,65.0,54.0,55.0,67.0,53.0,64.0,68.0,7.0,13.0,12.0,15.0,13.0
10291,238936,22,65.0,70,1.0,4.0,3.0,20.0,65.0,64.0,47.0,60.0,61.0,65.0,50.0,39.0,39.0,64.0,82.0,76.0,87.0,62.0,84.0,64.0,73.0,69.0,50.0,53.0,42.0,18.0,64.0,54.0,50.0,52.0,38.0,18.0,25.0,12.0,14.0,5.0,6.0,11.0
10292,215129,26,65.0,66,1.0,3.0,2.0,14.0,66.0,64.0,49.0,71.0,36.0,61.0,48.0,59.0,64.0,65.0,80.0,79.0,82.0,60.0,76.0,71.0,64.0,71.0,58.0,70.0,55.0,59.0,67.0,56.0,55.0,49.0,49.0,59.0,48.0,12.0,9.0,12.0,7.0,10.0
10293,225625,22,65.0,74,1.0,4.0,2.0,22.0,55.0,48.0,55.0,57.0,47.0,64.0,53.0,43.0,50.0,59.0,88.0,88.0,76.0,55.0,55.0,55.0,63.0,75.0,72.0,47.0,64.0,62.0,54.0,54.0,42.0,57.0,60.0,64.0,61.0,7.0,9.0,13.0,14.0,7.0
10294,240729,20,65.0,75,1.0,3.0,3.0,8.0,64.0,52.0,38.0,72.0,44.0,65.0,58.0,67.0,69.0,69.0,74.0,71.0,71.0,61.0,70.0,47.0,56.0,66.0,64.0,56.0,31.0,61.0,53.0,53.0,51.0,57.0,62.0,68.0,68.0,8.0,15.0,7.0,5.0,13.0
10295,199002,25,65.0,70,1.0,4.0,3.0,6.0,52.0,55.0,48.0,68.0,56.0,66.0,44.0,43.0,65.0,67.0,67.0,61.0,80.0,58.0,80.0,69.0,74.0,72.0,69.0,61.0,66.0,55.0,63.0,67.0,45.0,61.0,59.0,54.0,51.0,15.0,15.0,16.0,16.0,10.0
10296,213338,26,65.0,65,1.0,3.0,3.0,11.0,60.0,47.0,50.0,64.0,52.0,68.0,62.0,56.0,46.0,64.0,78.0,80.0,76.0,60.0,66.0,64.0,67.0,70.0,64.0,62.0,54.0,43.0,57.0,67.0,55.0,60.0,51.0,55.0,45.0,8.0,8.0,15.0,7.0,10.0
10297,214362,24,65.0,68,1.0,2.0,3.0,11.0,61.0,59.0,49.0,60.0,61.0,70.0,66.0,69.0,55.0,65.0,85.0,82.0,86.0,58.0,79.0,66.0,92.0,62.0,66.0,58.0,63.0,32.0,54.0,59.0,62.0,63.0,58.0,24.0,23.0,13.0,11.0,16.0,8.0,14.0
10298,221018,24,65.0,69,1.0,3.0,2.0,33.0,46.0,42.0,67.0,59.0,28.0,43.0,37.0,31.0,46.0,59.0,52.0,54.0,47.0,60.0,41.0,56.0,48.0,66.0,79.0,30.0,64.0,62.0,26.0,37.0,39.0,58.0,62.0,66.0,62.0,8.0,14.0,10.0,6.0,8.0
10299,231514,25,65.0,68,1.0,3.0,3.0,16.0,54.0,39.0,42.0,69.0,44.0,65.0,57.0,53.0,69.0,64.0,74.0,66.0,85.0,66.0,82.0,53.0,77.0,79.0,58.0,49.0,58.0,48.0,60.0,69.0,55.0,68.0,58.0,43.0,43.0,6.0,8.0,5.0,8.0,8.0
10300,245850,29,65.0,65,1.0,3.0,3.0,27.0,45.0,52.0,59.0,70.0,54.0,65.0,42.0,43.0,66.0,65.0,65.0,68.0,64.0,67.0,55.0,55.0,58.0,68.0,74.0,52.0,59.0,62.0,58.0,63.0,45.0,61.0,56.0,61.0,60.0,8.0,11.0,13.0,10.0,14.0
10301,213595,33,65.0,65,1.0,3.0,3.0,7.0,62.0,27.0,53.0,51.0,25.0,66.0,58.0,28.0,33.0,63.0,73.0,80.0,70.0,55.0,72.0,23.0,66.0,73.0,66.0,27.0,53.0,58.0,55.0,39.0,32.0,50.0,65.0,64.0,66.0,14.0,7.0,8.0,14.0,13.0
10302,225883,26,65.0,68,1.0,3.0,3.0,23.0,59.0,48.0,48.0,67.0,55.0,68.0,55.0,42.0,65.0,67.0,69.0,68.0,78.0,68.0,79.0,65.0,52.0,67.0,38.0,63.0,49.0,50.0,65.0,67.0,68.0,62.0,57.0,45.0,35.0,8.0,8.0,11.0,11.0,6.0
10303,234587,24,65.0,68,1.0,3.0,2.0,16.0,55.0,62.0,42.0,67.0,44.0,61.0,66.0,48.0,59.0,72.0,69.0,75.0,72.0,56.0,61.0,62.0,57.0,72.0,56.0,51.0,45.0,45.0,72.0,68.0,52.0,56.0,42.0,41.0,28.0,14.0,10.0,9.0,5.0,9.0
10304,175963,32,65.0,65,1.0,4.0,3.0,18.0,60.0,62.0,57.0,55.0,61.0,67.0,61.0,39.0,34.0,67.0,71.0,72.0,79.0,63.0,80.0,70.0,69.0,83.0,61.0,63.0,74.0,35.0,66.0,51.0,52.0,67.0,32.0,39.0,31.0,10.0,15.0,13.0,10.0,11.0
10305,244827,24,65.0,70,1.0,2.0,1.0,23.0,14.0,9.0,10.0,29.0,8.0,13.0,11.0,12.0,24.0,17.0,25.0,25.0,23.0,53.0,42.0,18.0,59.0,22.0,64.0,6.0,16.0,10.0,4.0,37.0,17.0,43.0,15.0,13.0,12.0,70.0,72.0,56.0,63.0,60.0
10306,181339,30,65.0,65,1.0,2.0,2.0,3.0,60.0,49.0,57.0,56.0,44.0,58.0,48.0,36.0,59.0,62.0,77.0,85.0,72.0,60.0,68.0,50.0,81.0,83.0,76.0,48.0,75.0,62.0,59.0,48.0,59.0,54.0,59.0,63.0,64.0,14.0,15.0,16.0,16.0,13.0
10307,183643,29,65.0,65,1.0,2.0,1.0,1.0,15.0,7.0,10.0,19.0,6.0,13.0,14.0,10.0,18.0,23.0,52.0,49.0,53.0,63.0,50.0,23.0,67.0,32.0,69.0,13.0,35.0,21.0,14.0,40.0,11.0,36.0,8.0,13.0,12.0,66.0,61.0,53.0,64.0,66.0
10308,224348,29,65.0,67,1.0,2.0,1.0,12.0,18.0,12.0,17.0,32.0,20.0,21.0,18.0,20.0,25.0,25.0,58.0,43.0,32.0,58.0,60.0,19.0,50.0,34.0,58.0,19.0,27.0,24.0,15.0,13.0,26.0,35.0,15.0,20.0,18.0,70.0,59.0,58.0,60.0,72.0
10309,241500,25,65.0,67,1.0,4.0,3.0,25.0,59.0,61.0,60.0,64.0,56.0,65.0,58.0,57.0,61.0,63.0,70.0,74.0,71.0,56.0,72.0,60.0,67.0,74.0,69.0,53.0,42.0,25.0,64.0,68.0,59.0,55.0,61.0,28.0,40.0,15.0,9.0,6.0,13.0,10.0
10310,244316,19,65.0,80,1.0,2.0,1.0,81.0,10.0,5.0,8.0,44.0,8.0,16.0,9.0,9.0,38.0,21.0,36.0,17.0,42.0,52.0,21.0,16.0,36.0,23.0,49.0,4.0,12.0,9.0,6.0,52.0,13.0,56.0,21.0,15.0,13.0,67.0,64.0,69.0,63.0,67.0
10311,181852,34,65.0,65,1.0,4.0,2.0,9.0,44.0,66.0,76.0,55.0,58.0,58.0,52.0,58.0,57.0,56.0,52.0,39.0,56.0,66.0,50.0,68.0,65.0,43.0,84.0,59.0,76.0,13.0,68.0,61.0,65.0,64.0,26.0,22.0,15.0,13.0,13.0,10.0,6.0,8.0
10312,204637,26,65.0,66,1.0,3.0,3.0,10.0,56.0,61.0,58.0,61.0,67.0,69.0,57.0,45.0,48.0,67.0,76.0,81.0,75.0,65.0,69.0,66.0,60.0,61.0,60.0,61.0,44.0,22.0,61.0,62.0,67.0,56.0,36.0,18.0,17.0,12.0,11.0,9.0,12.0,12.0
10313,214877,21,65.0,74,1.0,3.0,3.0,20.0,57.0,60.0,54.0,67.0,53.0,67.0,58.0,43.0,64.0,67.0,69.0,65.0,68.0,59.0,71.0,60.0,71.0,67.0,65.0,59.0,58.0,50.0,59.0,66.0,48.0,61.0,37.0,57.0,53.0,8.0,14.0,12.0,8.0,11.0
10314,162397,30,65.0,65,1.0,4.0,2.0,6.0,65.0,41.0,66.0,60.0,45.0,55.0,45.0,62.0,51.0,60.0,73.0,73.0,59.0,62.0,67.0,68.0,81.0,73.0,72.0,45.0,65.0,61.0,52.0,57.0,36.0,65.0,57.0,63.0,64.0,9.0,15.0,15.0,14.0,10.0
10315,233053,21,65.0,78,1.0,3.0,2.0,18.0,42.0,46.0,54.0,71.0,43.0,70.0,54.0,61.0,68.0,70.0,68.0,69.0,58.0,53.0,69.0,72.0,54.0,73.0,68.0,66.0,69.0,63.0,65.0,64.0,55.0,48.0,41.0,65.0,62.0,7.0,15.0,7.0,14.0,14.0
10316,238941,23,65.0,71,1.0,3.0,2.0,3.0,70.0,37.0,47.0,62.0,44.0,58.0,74.0,79.0,61.0,61.0,79.0,68.0,55.0,63.0,55.0,72.0,58.0,70.0,70.0,58.0,64.0,61.0,56.0,48.0,43.0,55.0,60.0,66.0,62.0,14.0,10.0,12.0,8.0,11.0
10317,182365,29,65.0,65,1.0,2.0,1.0,23.0,13.0,13.0,11.0,32.0,12.0,15.0,12.0,18.0,22.0,23.0,32.0,36.0,48.0,60.0,42.0,22.0,45.0,30.0,51.0,15.0,22.0,12.0,7.0,27.0,19.0,35.0,8.0,13.0,13.0,66.0,64.0,64.0,63.0,67.0
10318,238686,26,65.0,66,1.0,3.0,2.0,9.0,62.0,62.0,48.0,60.0,57.0,62.0,66.0,37.0,54.0,63.0,76.0,77.0,73.0,66.0,61.0,72.0,54.0,85.0,75.0,56.0,48.0,17.0,67.0,59.0,54.0,68.0,24.0,23.0,25.0,13.0,11.0,10.0,8.0,7.0
10319,239454,19,65.0,75,1.0,3.0,2.0,14.0,66.0,65.0,63.0,66.0,40.0,68.0,46.0,34.0,61.0,62.0,72.0,65.0,63.0,57.0,59.0,58.0,62.0,54.0,67.0,52.0,31.0,15.0,63.0,55.0,55.0,58.0,32.0,16.0,21.0,8.0,6.0,12.0,13.0,14.0
10320,197983,33,65.0,65,1.0,3.0,2.0,15.0,60.0,43.0,59.0,63.0,40.0,55.0,55.0,39.0,54.0,59.0,54.0,58.0,67.0,68.0,70.0,47.0,75.0,65.0,61.0,41.0,67.0,69.0,53.0,56.0,58.0,63.0,66.0,64.0,62.0,14.0,6.0,13.0,15.0,12.0
10321,219743,25,65.0,67,1.0,3.0,2.0,66.0,60.0,40.0,61.0,60.0,59.0,57.0,37.0,30.0,46.0,60.0,69.0,66.0,66.0,63.0,63.0,49.0,80.0,83.0,79.0,43.0,67.0,62.0,47.0,43.0,43.0,50.0,60.0,63.0,61.0,8.0,12.0,13.0,10.0,15.0
10322,224095,23,65.0,70,1.0,3.0,3.0,26.0,55.0,58.0,57.0,70.0,57.0,69.0,52.0,49.0,64.0,66.0,65.0,69.0,68.0,63.0,68.0,61.0,74.0,59.0,64.0,62.0,71.0,61.0,53.0,65.0,50.0,64.0,58.0,63.0,56.0,12.0,15.0,12.0,8.0,7.0
10323,229727,22,65.0,77,1.0,3.0,2.0,3.0,36.0,26.0,64.0,58.0,30.0,25.0,37.0,40.0,42.0,37.0,76.0,78.0,62.0,55.0,60.0,46.0,79.0,76.0,74.0,23.0,68.0,62.0,34.0,28.0,40.0,45.0,60.0,65.0,64.0,9.0,6.0,10.0,8.0,15.0
10324,213856,24,65.0,68,1.0,3.0,3.0,77.0,64.0,59.0,38.0,60.0,49.0,63.0,59.0,33.0,57.0,62.0,85.0,85.0,75.0,54.0,75.0,58.0,66.0,74.0,66.0,48.0,62.0,51.0,61.0,58.0,48.0,54.0,57.0,55.0,53.0,9.0,12.0,9.0,13.0,13.0
10325,229472,21,65.0,73,1.0,4.0,3.0,7.0,53.0,52.0,50.0,67.0,48.0,66.0,56.0,49.0,67.0,68.0,74.0,71.0,76.0,64.0,72.0,60.0,65.0,66.0,48.0,50.0,49.0,35.0,60.0,65.0,58.0,67.0,42.0,46.0,51.0,13.0,14.0,10.0,7.0,12.0
10326,231264,22,65.0,75,1.0,3.0,3.0,21.0,67.0,55.0,44.0,61.0,42.0,71.0,55.0,40.0,55.0,65.0,68.0,74.0,67.0,55.0,66.0,61.0,44.0,51.0,69.0,45.0,34.0,33.0,66.0,58.0,50.0,67.0,42.0,52.0,40.0,10.0,6.0,6.0,13.0,8.0
10327,179808,31,65.0,65,1.0,3.0,3.0,18.0,70.0,49.0,59.0,66.0,56.0,65.0,70.0,69.0,60.0,63.0,70.0,71.0,71.0,68.0,76.0,77.0,77.0,67.0,64.0,63.0,61.0,55.0,55.0,55.0,52.0,74.0,66.0,61.0,61.0,14.0,7.0,6.0,14.0,16.0
10328,198497,26,65.0,69,1.0,2.0,2.0,6.0,34.0,19.0,63.0,62.0,18.0,32.0,24.0,19.0,60.0,50.0,52.0,49.0,63.0,54.0,62.0,40.0,85.0,72.0,77.0,13.0,60.0,58.0,22.0,45.0,17.0,60.0,63.0,66.0,64.0,13.0,10.0,8.0,9.0,11.0
10329,221793,24,65.0,71,1.0,3.0,3.0,24.0,55.0,68.0,36.0,55.0,63.0,71.0,43.0,38.0,38.0,64.0,80.0,79.0,77.0,61.0,79.0,65.0,58.0,63.0,41.0,48.0,42.0,21.0,60.0,58.0,52.0,62.0,41.0,23.0,22.0,15.0,16.0,14.0,13.0,15.0
10330,210786,25,65.0,68,1.0,4.0,4.0,49.0,62.0,52.0,37.0,59.0,52.0,66.0,64.0,52.0,54.0,65.0,93.0,81.0,89.0,57.0,87.0,55.0,83.0,68.0,66.0,53.0,46.0,26.0,59.0,57.0,54.0,57.0,21.0,23.0,24.0,9.0,13.0,15.0,8.0,8.0
10331,212066,26,65.0,66,1.0,2.0,2.0,23.0,65.0,36.0,52.0,64.0,39.0,62.0,64.0,64.0,60.0,62.0,79.0,72.0,80.0,64.0,78.0,63.0,79.0,74.0,70.0,49.0,60.0,56.0,54.0,55.0,35.0,60.0,56.0,64.0,63.0,7.0,12.0,6.0,7.0,15.0
10332,213090,25,65.0,70,1.0,3.0,2.0,5.0,31.0,17.0,59.0,50.0,26.0,39.0,28.0,23.0,37.0,45.0,58.0,59.0,50.0,59.0,64.0,38.0,79.0,66.0,78.0,24.0,60.0,64.0,38.0,33.0,38.0,45.0,57.0,71.0,65.0,15.0,10.0,13.0,12.0,7.0
10333,219746,25,65.0,68,1.0,2.0,3.0,6.0,66.0,47.0,60.0,64.0,59.0,67.0,61.0,44.0,65.0,68.0,69.0,68.0,64.0,52.0,73.0,60.0,78.0,69.0,65.0,52.0,49.0,51.0,36.0,53.0,41.0,52.0,64.0,72.0,70.0,8.0,13.0,15.0,8.0,14.0
10334,222306,26,65.0,66,1.0,3.0,3.0,11.0,65.0,47.0,47.0,65.0,42.0,65.0,65.0,69.0,55.0,67.0,81.0,77.0,80.0,64.0,77.0,49.0,53.0,70.0,61.0,31.0,55.0,62.0,60.0,64.0,45.0,59.0,59.0,57.0,54.0,9.0,11.0,11.0,8.0,15.0
10335,244834,23,65.0,72,1.0,2.0,3.0,16.0,35.0,71.0,61.0,47.0,49.0,65.0,37.0,45.0,41.0,67.0,59.0,59.0,57.0,56.0,61.0,68.0,63.0,67.0,71.0,58.0,31.0,18.0,64.0,49.0,66.0,55.0,12.0,22.0,21.0,14.0,9.0,7.0,8.0,7.0
10336,224099,22,65.0,74,1.0,3.0,2.0,2.0,61.0,32.0,55.0,63.0,31.0,59.0,34.0,31.0,55.0,64.0,73.0,72.0,72.0,64.0,80.0,36.0,63.0,76.0,59.0,31.0,61.0,60.0,57.0,49.0,35.0,60.0,60.0,65.0,63.0,10.0,9.0,9.0,12.0,11.0
10337,232291,28,65.0,65,1.0,4.0,3.0,11.0,62.0,67.0,55.0,63.0,65.0,68.0,64.0,62.0,46.0,66.0,77.0,70.0,84.0,64.0,69.0,59.0,53.0,72.0,63.0,64.0,33.0,29.0,65.0,67.0,57.0,66.0,37.0,32.0,25.0,7.0,13.0,9.0,13.0,6.0
10338,237155,19,65.0,78,1.0,3.0,3.0,24.0,59.0,12.0,56.0,61.0,31.0,65.0,27.0,26.0,65.0,63.0,71.0,79.0,79.0,57.0,69.0,42.0,71.0,71.0,65.0,21.0,65.0,61.0,45.0,60.0,36.0,62.0,67.0,66.0,64.0,10.0,8.0,13.0,15.0,14.0
10339,240227,19,65.0,77,1.0,3.0,2.0,24.0,44.0,34.0,61.0,69.0,32.0,62.0,39.0,44.0,63.0,65.0,54.0,61.0,53.0,61.0,44.0,46.0,51.0,71.0,71.0,41.0,55.0,58.0,42.0,65.0,51.0,59.0,58.0,67.0,59.0,9.0,7.0,9.0,10.0,13.0
10340,195427,24,65.0,68,1.0,2.0,2.0,11.0,31.0,66.0,69.0,52.0,29.0,58.0,40.0,29.0,38.0,64.0,65.0,67.0,67.0,61.0,51.0,64.0,73.0,81.0,80.0,48.0,74.0,37.0,65.0,41.0,64.0,50.0,28.0,25.0,18.0,14.0,6.0,15.0,9.0,12.0
10341,213604,32,65.0,65,1.0,3.0,2.0,19.0,58.0,27.0,37.0,74.0,47.0,54.0,49.0,55.0,71.0,63.0,46.0,39.0,81.0,58.0,77.0,62.0,68.0,75.0,58.0,63.0,56.0,61.0,46.0,66.0,39.0,54.0,64.0,55.0,63.0,13.0,14.0,9.0,15.0,8.0
10342,219492,25,65.0,69,1.0,3.0,2.0,23.0,51.0,43.0,55.0,60.0,40.0,59.0,55.0,40.0,56.0,60.0,71.0,72.0,71.0,54.0,69.0,71.0,75.0,84.0,77.0,68.0,79.0,64.0,43.0,52.0,40.0,46.0,66.0,65.0,65.0,15.0,15.0,11.0,6.0,7.0
10343,241508,17,65.0,79,1.0,2.0,4.0,27.0,58.0,57.0,51.0,64.0,45.0,68.0,54.0,38.0,59.0,66.0,81.0,79.0,73.0,63.0,80.0,56.0,69.0,71.0,56.0,50.0,62.0,37.0,67.0,64.0,45.0,62.0,46.0,41.0,38.0,6.0,10.0,14.0,11.0,7.0
10344,243300,27,65.0,65,1.0,3.0,3.0,88.0,60.0,45.0,35.0,66.0,38.0,68.0,60.0,55.0,61.0,67.0,67.0,68.0,72.0,67.0,77.0,57.0,55.0,48.0,42.0,52.0,74.0,52.0,64.0,61.0,39.0,56.0,48.0,55.0,47.0,13.0,10.0,15.0,8.0,12.0
10345,209253,29,65.0,65,1.0,3.0,2.0,17.0,58.0,56.0,45.0,56.0,52.0,63.0,44.0,56.0,54.0,61.0,86.0,90.0,68.0,61.0,62.0,60.0,58.0,84.0,64.0,52.0,39.0,48.0,58.0,58.0,56.0,52.0,53.0,50.0,43.0,15.0,12.0,14.0,12.0,13.0
10346,225381,23,65.0,71,1.0,3.0,3.0,4.0,63.0,49.0,63.0,74.0,39.0,64.0,50.0,42.0,72.0,70.0,58.0,53.0,59.0,63.0,68.0,57.0,63.0,34.0,60.0,46.0,61.0,55.0,65.0,64.0,49.0,57.0,50.0,58.0,58.0,10.0,14.0,10.0,9.0,15.0
10347,225893,26,65.0,65,1.0,3.0,3.0,21.0,57.0,65.0,64.0,58.0,55.0,65.0,45.0,30.0,53.0,66.0,72.0,70.0,72.0,68.0,75.0,63.0,64.0,58.0,49.0,60.0,49.0,25.0,65.0,59.0,59.0,60.0,14.0,21.0,19.0,10.0,11.0,11.0,16.0,7.0
10348,229733,23,65.0,69,1.0,4.0,2.0,18.0,29.0,18.0,74.0,51.0,24.0,25.0,24.0,28.0,45.0,37.0,43.0,34.0,33.0,51.0,53.0,22.0,60.0,66.0,93.0,17.0,69.0,58.0,23.0,40.0,39.0,57.0,66.0,61.0,64.0,7.0,6.0,8.0,11.0,11.0
10349,231525,21,65.0,75,1.0,3.0,2.0,38.0,46.0,32.0,53.0,56.0,39.0,55.0,43.0,38.0,61.0,64.0,55.0,58.0,80.0,61.0,79.0,47.0,74.0,83.0,63.0,60.0,56.0,75.0,39.0,48.0,44.0,56.0,55.0,70.0,71.0,8.0,9.0,7.0,14.0,12.0
10350,238693,27,65.0,65,1.0,4.0,3.0,11.0,66.0,55.0,42.0,62.0,58.0,62.0,66.0,68.0,57.0,63.0,80.0,83.0,74.0,59.0,76.0,71.0,63.0,67.0,62.0,63.0,52.0,40.0,57.0,65.0,59.0,67.0,29.0,32.0,31.0,8.0,13.0,7.0,9.0,5.0
10351,213094,25,65.0,69,1.0,3.0,2.0,2.0,64.0,58.0,60.0,58.0,33.0,61.0,57.0,39.0,54.0,61.0,71.0,78.0,73.0,56.0,60.0,42.0,81.0,70.0,69.0,38.0,58.0,57.0,57.0,51.0,44.0,63.0,67.0,63.0,64.0,10.0,14.0,13.0,10.0,11.0
10352,236390,21,65.0,79,1.0,3.0,2.0,23.0,60.0,30.0,40.0,58.0,29.0,62.0,59.0,21.0,56.0,61.0,91.0,92.0,78.0,60.0,61.0,55.0,60.0,68.0,60.0,38.0,59.0,60.0,62.0,47.0,32.0,54.0,60.0,61.0,60.0,15.0,8.0,13.0,12.0,14.0
10353,243558,23,65.0,71,1.0,3.0,2.0,6.0,51.0,28.0,60.0,68.0,35.0,58.0,38.0,37.0,63.0,68.0,64.0,64.0,63.0,63.0,70.0,68.0,69.0,73.0,63.0,57.0,71.0,64.0,62.0,64.0,40.0,60.0,66.0,63.0,65.0,11.0,8.0,13.0,10.0,8.0
10354,187494,31,65.0,65,1.0,3.0,2.0,17.0,60.0,52.0,56.0,67.0,45.0,59.0,49.0,55.0,64.0,60.0,55.0,57.0,60.0,66.0,60.0,64.0,50.0,74.0,75.0,60.0,62.0,67.0,63.0,65.0,56.0,63.0,64.0,64.0,60.0,7.0,8.0,12.0,7.0,9.0
